cnpj,cod_cliente,cidcustomer,nome_cliente,vendedor,cidterritory,endereco,lat,long,uf,cidade,gerente_area,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,estrelas_total_eff,has_stars,star_need_abs,sellout_ton_ytd,s_sell12,trend_l6m,trend_need,s_trend,score,tem_estrelas,prioritario
3476811084665,100133744,100133744,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ANTONIO AGU,1009, OSASCO, SP, 06013-000, Brasil",-23.5360249,-46.7803774,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811085041,100134053,100134053,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ARMANDO STECK,163, LOUVEIRA, SP, 13290-000, Brasil",-23.0829235,-46.9501402,SP,LOUVEIRA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.67289693,0.2968576514751184,-0.0046209102857143,0.0046209102857143,0.7899620650780916,0.2680305563685795,0,0
3476811085475,100133773,100133773,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ANGELO AIROLDI,167, JANDIRA, SP, 06606-410, Brasil",-23.5325835,-46.91124190000001,SP,JANDIRA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811085556,100134016,100134016,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R LEOPOLDO DE PASSOS LIMA,SN, SAO PAULO, SP, 05271-000, Brasil",-23.428116,-46.795234,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811085637,100137137,100137137,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"ALAMEDA GRAJAU,60, BARUERI, SP, 06454-050, Brasil",-23.498004,-46.8461964,SP,BARUERI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.53380444,0.38225785485242586,0.0132252305714285,-0.0132252305714285,0.7507229059746652,0.2849141741014611,0,0
3476811085718,100137136,100137136,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"PC NOVO MUNDO,139, SAO PAULO, SP, 02185-000, Brasil",-23.517217,-46.5687467,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.34395715,0.365368144737957,0.0175046411428571,-0.0175046411428571,0.7413135623173801,0.2783128314239533,0,0
3476811085807,100133913,100133913,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JOAO DE ANDRADE,1105, OSASCO, SP, 06132-004, Brasil",-23.5557375,-46.8017743,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811086285,100137143,100137143,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CELSO GARCIA,279, SAO PAULO, SP, 03015-000, Brasil",-23.539368,-46.6097248,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811086366,100133824,100133824,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DOM PEDRO I,2618, GUARUJA, SP, 11440-002, Brasil",-23.9810377,-46.226662,SP,GUARUJA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.19431144,0.35136479487752076,-0.0228757894285714,0.0228757894285714,0.830099936499951,0.2911912878084174,0,1
3476811086528,100133870,100133870,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV RANGEL PESTANA,169, SANTO ANDRE, SP, 09185-220, Brasil",-23.6836557,-46.5280606,SP,SANTO ANDRE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811086609,100137139,100137139,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R BRAGANCA PAULISTA,282, SAO PAULO, SP, 04727-000, Brasil",-23.6416742,-46.7123408,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.87058196,0.3186814406224968,0.0028855908571428,-0.0028855908571428,0.7734571638217098,0.2711144050368698,0,0
3476811086951,100134038,100134038,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ZIKE TUMA,222, SAO PAULO, SP, 04458-000, Brasil",-23.6908225,-46.6735646,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811087095,100133766,100133766,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JOSE LUIZ CRISTOFANI,480, RIBEIRAO PRETO, SP, 14027-055, Brasil",-21.2214355,-47.8277757,SP,RIBEIRAO PRETO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811087257,100137145,100137145,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV BRIGADEIRO LUIS ANTONIO,996, SAO PAULO, SP, 01318-001, Brasil",-23.5582488,-46.6419109,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811087338,100137146,100137146,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CELSO DE AZEVEDO MARQUES,273, SAO PAULO, SP, 03122-010, Brasil",-23.568421,-46.59536199999999,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811087508,100134030,100134030,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CEL ANTONIO ESTA DO AMARAL,286, INDAIATUBA, SP, 13340-480, Brasil",-23.0968542,-47.1864965,SP,INDAIATUBA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.23355393,0.060346245987632066,-0.00024133,0.00024133,0.7803324735034743,0.1987951834054686,0,0
3476811087842,100137144,100137144,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOSE BARONE MERCADANTE,666, NOVA GRANADA, SP, 15440-000, Brasil",-20.5306551,-49.3171171,SP,NOVA GRANADA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811087923,100133850,100133850,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV BRASIL,1550, HORTOLANDIA, SP, 13188-252, Brasil",-22.9035708,-47.2444132,SP,HORTOLANDIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811088067,100133740,100133740,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV ELIANE MA BARBIERE SOARES,432, SAO JOSE DOS CAMPOS, SP, 12236-572, Brasil",-23.2490085,-45.9006275,SP,SAO JOSE DOS CAMPOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811088148,100133779,100133779,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV TIRADENTES,777, GUARULHOS, SP, 07090-000, Brasil",-23.4512681,-46.5159423,SP,GUARULHOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811088229,100137141,100137141,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R PAMPLONA,819, SAO PAULO, SP, 01405-200, Brasil",-23.5652302,-46.654854,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811088300,100137138,100137138,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R OSCAR FREIRE,1185, SAO PAULO, SP, 01426-003, Brasil",-23.5614221,-46.6713298,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.59414753,0.13878125069409,-0.05394625,0.05394625,0.8984160366326616,0.24358503674135465,0,0
3476811088571,100133754,100133754,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SANTO ANDRE,236, RIBEIRAO PIRES, SP, 09412-000, Brasil",-23.713693,-46.4158465,SP,RIBEIRAO PIRES,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811088652,100137110,100137110,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV MARCELINO BRESSIANI,58, CAIEIRAS, SP, 07713-250, Brasil",-23.3504415,-46.7448258,SP,CAIEIRAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811088733,100137057,100137057,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CAPIM BRANCO,285, BELO HORIZONTE, MG, 30518-020, Brasil",-19.951755,-43.9999281,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811089039,100134068,100134068,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST M DE F DA ROCHA F MORATO,1581, FRANCO DA ROCHA, SP, 07842-000, Brasil",-23.3279532,-46.7244016,SP,FRANCO DA ROCHA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811089110,100134077,100134077,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV GASPAR VAZ DA CUNHA,SN, SAO PAULO, SP, 02559-010, Brasil",-23.4934582,-46.6777731,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.91532163,0.32341169845622053,0.0051857808571428,-0.0051857808571428,0.7683996266151722,0.2715015964502389,0,0
3476811089209,100137053,100137053,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R URSULA PAULINO,714, BELO HORIZONTE, MG, 30570-000, Brasil",-19.9542047,-43.9837582,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811089462,100133973,100133973,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R PADRE PEDRO PINTO,6620, BELO HORIZONTE, MG, 31660-000, Brasil",-19.8027226,-43.9990837,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811089543,100134170,100134170,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DOS IPES,55, BETIM, MG, 32605-264, Brasil",-19.9329327,-44.1820751,MG,BETIM,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811089896,100133789,100133789,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"VIA ANCHIETA,1331, SAO PAULO, SP, 04247-002, Brasil",-23.6134215,-46.6004504,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811089977,100137093,100137093,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PENHA DE FRANCA,677, SAO PAULO, SP, 03606-010, Brasil",-23.5208329,-46.5467143,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811090398,100137109,100137109,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOSE LEONEL PUPO,375, PONTAL, SP, 14180-000, Brasil",-21.0237779,-48.0372979,SP,PONTAL,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811090711,100133912,100133912,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R FERNANDO PESSOA,381, JANDIRA, SP, 06604-000, Brasil",-23.539393,-46.9080997,SP,JANDIRA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811090800,100133969,100133969,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DR JEFFERSON DE OLIVEIRA,340, BELO HORIZONTE, MG, 31560-230, Brasil",-19.8413127,-43.9773327,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811090983,100137114,100137114,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R VISCONDE DE INHAUMA,364, SAO PAULO, SP, 04145-030, Brasil",-23.6169754,-46.6321553,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.35810321,0.2585316036007081,0.0020940919999999,-0.0020940919999999,0.7751974700220378,0.2543023596637223,0,0
3476811091017,100137140,100137140,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV RAUL FURQUIM,2140, BEBEDOURO, SP, 14701-300, Brasil",-20.9336575,-48.4983443,SP,BEBEDOURO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811091106,100133908,100133908,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOAQUIM MIGUEL DOS SANTOS,623, OLIMPIA, SP, 15400-000, Brasil",-20.7404717,-48.911959,SP,OLIMPIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811091289,100133897,100133897,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R OLAVO BILAC,197, CAMPINAS, SP, 13024-110, Brasil",-22.8943204,-47.0569148,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.5119463,0.2778621315697472,0.0089406525714285,-0.0089406525714285,0.7601436115030399,0.25695132701628887,0,0
3476811091360,100137089,100137089,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R SIMAO JORGE,600, SANTO ANDRE, SP, 09070-570, Brasil",-23.6414069,-46.5491132,SP,SANTO ANDRE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811091602,100133700,100133700,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R SENADOR VERGUEIRO,1110, LIMEIRA, SP, 13480-002, Brasil",-22.5673305,-47.4063643,SP,LIMEIRA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811091874,100133864,100133864,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SAO JOAO,432, VOTORANTIM, SP, 18110-210, Brasil",-23.5422673,-47.4524759,SP,VOTORANTIM,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811092250,100136992,100136992,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R BUENO DE ANDRADE,250, SAO PAULO, SP, 01526-000, Brasil",-23.562424,-46.6318287,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811092412,100137095,100137095,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SUACUNA,94, CAMPINAS, SP, 13054-105, Brasil",-22.9741088,-47.127996,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811092501,100134040,100134040,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R TOLEDO DE BARROS,142, CORDEIROPOLIS, SP, 13490-000, Brasil",-22.4914019,-47.4509603,SP,CORDEIROPOLIS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811092684,100137113,100137113,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R NADALINA VAROLLO FUZARO,5, CAMPINAS, SP, 13056-183, Brasil",-22.9882367,-47.1423994,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811092846,100137104,100137104,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R BARAO DO RIO BRANCO,1553, SERTAOZINHO, SP, 14160-570, Brasil",-21.1401824,-47.9867381,SP,SERTAOZINHO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811092927,100134003,100134003,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R GUAICUI,501, BELO HORIZONTE, MG, 30380-342, Brasil",-19.9469527,-43.9533561,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811093060,100133859,100133859,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JOAO ARANHA,837, PAULINIA, SP, 13145-118, Brasil",-22.7425045,-47.1736484,SP,PAULINIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811093575,100137108,100137108,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R SETE DE ABRIL,253, SAO PAULO, SP, 01043-000, Brasil",-23.5457096,-46.6414829,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811093656,100133955,100133955,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DO ROSARIO,542, JUNDIAI, SP, 13201-015, Brasil",-23.1868941,-46.8859755,SP,JUNDIAI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811093818,100133729,100133729,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DR VASCO DE TOLEDO,68, AMPARO, SP, 13900-377, Brasil",-22.7068151,-46.7696776,SP,AMPARO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811093907,100137105,100137105,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV COM VIRGOLINO DE OLIVEIRA,363, ITAPIRA, SP, 13972-170, Brasil",-22.4270688,-46.8194051,SP,ITAPIRA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811094032,100137226,100137226,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R NOVE DE JULHO,46, SANTA ISABEL, SP, 07500-000, Brasil",-23.3231469,-46.2311296,SP,SANTA ISABEL,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.82431153,0.40642194728533143,0.0020874237142857,-0.0020874237142857,0.775212131899145,0.29645389337049033,0,1
3476811094385,100137106,100137106,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PE ANTONIO JOSE DOS SANTOS,1181, SAO PAULO, SP, 04563-013, Brasil",-23.6060302,-46.6920773,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.29583677,0.3609347477129212,0.0096809505714285,-0.0096809505714285,0.7585158830636827,0.2803177542136156,0,0
3476811094466,100137115,100137115,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST DE ITAPECERICA,6740, SAO PAULO, SP, 05858-002, Brasil",-23.6711082,-46.787251,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811094547,100137107,100137107,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOAO CACHOEIRA,281, SAO PAULO, SP, 04535-010, Brasil",-23.5825547,-46.6782275,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.62656182,0.29150899970708194,0.0041599917142857,-0.0041599917142857,0.7706550780153009,0.26283786307275886,0,0
3476811094628,100137092,100137092,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV NOSSA SA DO SABARA,2313, SAO PAULO, SP, 04685-005, Brasil",-23.6747177,-46.6857167,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811094890,100133775,100133775,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R FREI GASPAR,218, SAO VICENTE, SP, 11310-060, Brasil",-23.967821,-46.38177899999999,SP,SAO VICENTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811095004,100133757,100133757,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SANTIAGO RODILHA,343, OSASCO, SP, 06154-000, Brasil",-23.5585847,-46.8029941,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811095276,100137111,100137111,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV RIO BRANCO,301, SAO PAULO, SP, 01205-000, Brasil",-23.5403971,-46.6399935,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811095438,100137112,100137112,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DR LUIZ MENDES ALMEIDA,640, SOROCABA, SP, 18051-290, Brasil",-23.5177899,-47.49288689999999,SP,SOROCABA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811095519,100133827,100133827,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ANTONIO FERNANDES,66, SOROCABA, SP, 18016-510, Brasil",-23.490383,-47.4285475,SP,SOROCABA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811095780,100137123,100137123,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R P JOSE H MEIRELLES TEIXEIRA,645, SAO PAULO, SP, 05630-130, Brasil",-23.6124751,-46.7367052,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.41152935,0.2653839863475545,-0.0007134594285714,0.0007134594285714,0.7813705669441472,0.25742817716177435,0,0
3476811095942,100137116,100137116,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CORONEL XAVIER DE TOLEDO,157, SAO PAULO, SP, 01048-100, Brasil",-23.5473454,-46.6394971,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811096086,100134009,100134009,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R FRANCISCO CASAMASSA,350, FRANCO DA ROCHA, SP, 07855-120, Brasil",-23.3271979,-46.7033105,SP,FRANCO DA ROCHA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.31619678,0.4434300004806938,-0.0016155154285714,0.0016155154285714,0.7833539603952885,0.30854813594543584,0,1
3476811096167,100137118,100137118,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R MONS ROSA,1573, FRANCA, SP, 14400-670, Brasil",-20.539745,-47.4017588,SP,FRANCA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811096248,100133892,100133892,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CUPECE,3153, SAO PAULO, SP, 04365-001, Brasil",-23.6665204,-46.654788,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811096329,100133764,100133764,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV IBIRAPUERA,2419, SAO PAULO, SP, 04029-200, Brasil",-23.6050751,-46.6632753,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.36786368,0.2597949872376837,0.0067520868571428,-0.0067520868571428,0.7649557150809846,0.2527164905614603,0,0
3476811096400,100137120,100137120,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST DAS ROSAS,581, OSASCO, SP, 06150-350, Brasil",-23.5730275,-46.8128848,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811096590,100133883,100133883,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DR FRANCISCO JUNQUEIRA,2534, RIBEIRAO PRETO, SP, 14020-000, Brasil",-21.1876602,-47.7986145,SP,RIBEIRAO PRETO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811096671,100137119,100137119,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JORGE ANTONIO DE OLIVEIRA,214, CAPELA DO ALTO, SP, 18195-000, Brasil",-23.469362,-47.736102,SP,CAPELA DO ALTO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811096914,100133884,100133884,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CARAMURU,439, DIADEMA, SP, 09911-510, Brasil",-23.6942198,-46.617202,SP,DIADEMA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811097309,100137117,100137117,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DA CONSOLACAO,2214, SAO PAULO, SP, 01302-001, Brasil",-23.5540461,-46.6611978,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.28818795,0.24932598639709527,0.0056980085714285,-0.0056980085714285,0.76727336716564,0.2501731792179771,0,0
3476811097562,100133785,100133785,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV AUREA GONZALES CONDE,77, GUARUJA, SP, 11454-540, Brasil",-23.9405989,-46.2856095,SP,GUARUJA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811098100,100137052,100137052,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV GOVERNADOR MAGALHAES PINTO,272, DIVINOPOLIS, MG, 35500-220, Brasil",-20.1404723,-44.87747539999999,MG,DIVINOPOLIS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811098291,100137047,100137047,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ALAGOAS,1150, BELO HORIZONTE, MG, 30130-168, Brasil",-19.9370953,-43.936805,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811098615,100137074,100137074,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PIRES DO RIO,624, SAO PAULO, SP, 08020-000, Brasil",-23.5019512,-46.4428565,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
